date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:46:14	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:14%20GMT	https://cwiki.apache.org/confluence/display/~afan	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_afan	(from https://cwiki.apache.org/confluence/display/Hive/MultiDelimitSerDe)
03:46:15	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:16%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/MultiDelimitSerDe)
03:46:16	53533/53533	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2019:46:16%20GMT	https://cwiki.apache.org/confluence/display/Hive/MultiDelimitSerDe?focusedCommentId=94798307	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/Hive/MultiDelimitSerDeb0af.html	(from https://cwiki.apache.org/confluence/display/Hive/MultiDelimitSerDe)
03:46:16	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:17%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/MultiDelimitSerDe)
03:46:16	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:18%20GMT	https://cwiki.apache.org/confluence/display/~afan	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_afan	(from https://cwiki.apache.org/confluence/display/Hive/MultiDelimitSerDe)
03:46:17	0/-1	---M--	302	error ('')			https://cwiki.apache.org/confluence/display/~admin	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_admin.326.delayed	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620624)
03:46:17	53533/53533	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2019:46:18%20GMT	https://cwiki.apache.org/confluence/display/Hive/MultiDelimitSerDe?focusedCommentId=94798308	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/Hive/MultiDelimitSerDedc1d.html	(from https://cwiki.apache.org/confluence/display/Hive/MultiDelimitSerDe)
03:46:18	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:19%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620624)
03:46:18	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:19%20GMT	https://cwiki.apache.org/confluence/display/~xuefu	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_xuefu	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620624)
03:46:19	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:20%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620624)
03:46:19	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:20%20GMT	https://cwiki.apache.org/confluence/display/~larsfrancke	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_larsfrancke	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620624)
03:46:20	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:21%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620624)
03:46:20	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:21%20GMT	https://cwiki.apache.org/confluence/display/~apivovarov	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_apivovarov	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620624)
03:46:21	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:22%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620624)
03:46:21	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:22%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620624)
03:46:22	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:23%20GMT	https://cwiki.apache.org/confluence/display/~apivovarov	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_apivovarov	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620624)
03:46:22	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:23%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620624)
03:46:23	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:24%20GMT	https://cwiki.apache.org/confluence/display/~apivovarov	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_apivovarov	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620624)
03:46:24	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:24%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620624)
03:46:24	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:25%20GMT	https://cwiki.apache.org/confluence/display/~apivovarov	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_apivovarov	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620624)
03:46:24	0/-1	---M--	302	error ('')			https://cwiki.apache.org/confluence/display/~admin	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_admin.334.delayed	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620648)
03:46:25	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:25%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620648)
03:46:25	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:26%20GMT	https://cwiki.apache.org/confluence/display/~xuefu	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_xuefu	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620648)
03:46:26	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:27%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620648)
03:46:26	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:27%20GMT	https://cwiki.apache.org/confluence/display/~larsfrancke	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_larsfrancke	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620648)
03:46:27	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:28%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620648)
03:46:27	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:28%20GMT	https://cwiki.apache.org/confluence/display/~apivovarov	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_apivovarov	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620648)
03:46:28	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:29%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620648)
03:46:29	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:29%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620648)
03:46:29	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:30%20GMT	https://cwiki.apache.org/confluence/display/~apivovarov	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_apivovarov	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620648)
03:46:30	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:30%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620648)
03:46:30	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:31%20GMT	https://cwiki.apache.org/confluence/display/~apivovarov	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_apivovarov	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620648)
03:46:31	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:31%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620648)
03:46:31	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:32%20GMT	https://cwiki.apache.org/confluence/display/~apivovarov	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_apivovarov	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620648)
03:46:35	0/-1	---M--	302	error ('')			https://cwiki.apache.org/confluence/display/~admin	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_admin.342.delayed	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620650)
03:46:36	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:36%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620650)
03:46:36	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:36%20GMT	https://cwiki.apache.org/confluence/display/~xuefu	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_xuefu	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620650)
03:46:37	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:37%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620650)
03:46:38	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:38%20GMT	https://cwiki.apache.org/confluence/display/~larsfrancke	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_larsfrancke	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620650)
03:46:38	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:38%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620650)
03:46:39	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:39%20GMT	https://cwiki.apache.org/confluence/display/~apivovarov	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_apivovarov	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620650)
03:46:39	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:39%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620650)
03:46:40	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:40%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620650)
03:46:40	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:40%20GMT	https://cwiki.apache.org/confluence/display/~apivovarov	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_apivovarov	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620650)
03:46:41	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:42%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620650)
03:46:41	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:43%20GMT	https://cwiki.apache.org/confluence/display/~apivovarov	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_apivovarov	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620650)
03:46:42	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:43%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620650)
03:46:42	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:44%20GMT	https://cwiki.apache.org/confluence/display/~apivovarov	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_apivovarov	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39620650)
03:46:43	0/-1	---M--	302	error ('')			https://cwiki.apache.org/confluence/display/~admin	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_admin.350.delayed	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39621007)
03:46:43	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:44%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39621007)
03:46:44	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:45%20GMT	https://cwiki.apache.org/confluence/display/~xuefu	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_xuefu	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39621007)
03:46:44	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:45%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39621007)
03:46:45	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:46%20GMT	https://cwiki.apache.org/confluence/display/~larsfrancke	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_larsfrancke	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39621007)
03:46:45	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:46%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39621007)
03:46:46	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:47%20GMT	https://cwiki.apache.org/confluence/display/~apivovarov	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_apivovarov	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39621007)
03:46:46	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:47%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39621007)
03:46:47	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:48%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39621007)
03:46:48	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:49%20GMT	https://cwiki.apache.org/confluence/display/~apivovarov	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_apivovarov	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39621007)
03:46:48	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:49%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39621007)
03:46:49	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:50%20GMT	https://cwiki.apache.org/confluence/display/~apivovarov	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_apivovarov	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39621007)
03:46:49	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:50%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39621007)
03:46:50	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:51%20GMT	https://cwiki.apache.org/confluence/display/~apivovarov	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_apivovarov	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=39621007)
03:46:50	0/-1	---M--	302	error ('')			https://cwiki.apache.org/confluence/display/~admin	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_admin.35e.delayed	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=61332579)
03:46:51	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:51%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=61332579)
03:46:51	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:52%20GMT	https://cwiki.apache.org/confluence/display/~xuefu	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_xuefu	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=61332579)
03:46:52	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:52%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=61332579)
03:46:52	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:53%20GMT	https://cwiki.apache.org/confluence/display/~larsfrancke	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_larsfrancke	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=61332579)
03:46:53	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:53%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=61332579)
03:46:53	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:54%20GMT	https://cwiki.apache.org/confluence/display/~apivovarov	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_apivovarov	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=61332579)
03:46:54	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:55%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=61332579)
03:46:54	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:55%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=61332579)
03:46:55	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:56%20GMT	https://cwiki.apache.org/confluence/display/~apivovarov	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_apivovarov	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=61332579)
03:46:55	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:56%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=61332579)
03:46:56	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:57%20GMT	https://cwiki.apache.org/confluence/display/~apivovarov	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_apivovarov	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=61332579)
03:46:57	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:57%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=61332579)
03:46:57	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:58%20GMT	https://cwiki.apache.org/confluence/display/~apivovarov	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_apivovarov	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=61332579)
03:46:57	0/-1	---M--	302	error ('')			https://cwiki.apache.org/confluence/display/~admin	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_admin.36c.delayed	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=61335022)
03:46:58	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:58%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=61335022)
03:46:58	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:46:59%20GMT	https://cwiki.apache.org/confluence/display/~xuefu	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_xuefu	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=61335022)
03:46:59	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:47:00%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=61335022)
03:47:00	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:47:00%20GMT	https://cwiki.apache.org/confluence/display/~larsfrancke	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_larsfrancke	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=61335022)
03:47:01	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2015%20Dec%202021%2019:47:01%20GMT	https://cwiki.apache.org/confluence/display/~leftyl	C:/My%20Web%20Sites/hive/cwiki.apache.org/confluence/display/_leftyl	(from https://cwiki.apache.org/confluence/display/Hive/SerDe?focusedCommentId=61335022)
